@relation 'SRS 70-weka.filters.unsupervised.attribute.Remove-R19'

@attribute battery_power numeric
@attribute blue {0,1}
@attribute clock_speed numeric
@attribute dual_sim {0,1}
@attribute fc numeric
@attribute four_g {0,1}
@attribute int_memory numeric
@attribute m_dep numeric
@attribute mobile_wt numeric
@attribute n_cores numeric
@attribute pc numeric
@attribute px_width numeric
@attribute ram numeric
@attribute sc_h numeric
@attribute talk_time numeric
@attribute touch_screen {0,1}
@attribute wifi {0,1}
@attribute price_category {0,1}

@data
1330,0,1.1,0,11,0,37,0.7,126,7,20,1637,2166,10,4,0,0,0
633,1,1.4,0,0,1,46,0.7,102,6,10,1915,1401,19,11,1,0,0
764,0,1,1,9,1,45,0.5,124,8,11,539,1341,19,12,0,0,0
1160,0,1.1,0,1,1,63,0.7,166,3,2,859,595,18,15,0,1,0
957,1,2.5,0,4,0,7,0.8,107,5,10,1485,1846,12,7,0,1,0
1610,1,2.9,0,7,1,64,0.9,181,4,12,1280,941,8,9,1,0,0
1182,0,0.5,0,7,1,8,0.5,138,8,16,986,2563,19,19,0,0,0
510,0,2.6,0,0,0,33,0.1,110,6,10,1897,1693,6,5,1,0,0
1807,0,0.8,1,0,1,38,0.2,97,8,0,1814,1069,7,7,0,0,0
501,1,0.5,1,14,0,22,0.5,174,6,20,1636,3077,17,17,0,0,0
546,1,2.6,1,5,0,26,1,159,5,15,1658,1550,7,3,1,0,0
1330,1,1.3,1,14,0,3,0.3,83,5,17,1262,463,14,11,0,1,0
615,1,2.5,0,0,0,10,0.8,131,6,9,1786,2769,16,11,0,0,0
1220,1,2.8,0,1,0,54,0.7,109,7,20,1249,1037,6,15,0,0,0
840,0,1.2,1,5,1,15,0.3,178,6,8,1728,2636,12,6,1,0,0
1065,1,0.5,0,0,1,14,0.7,89,2,2,928,3078,10,18,0,1,0
1205,1,2.7,0,5,0,10,0.1,163,6,10,1870,953,18,20,1,1,0
812,0,0.5,1,1,0,64,1,106,4,7,1309,3102,6,2,0,0,0
1125,1,2.7,0,10,0,23,0.4,117,1,14,939,1641,14,12,1,0,0
1604,1,1.7,0,2,0,33,1,191,8,5,939,916,13,12,1,1,0
1956,0,2.2,0,0,1,37,0.5,87,3,2,776,1109,13,19,1,0,0
1753,0,0.5,1,0,1,31,0.1,134,1,18,1926,1324,17,17,0,1,0
1667,0,1,1,0,1,21,0.9,138,2,0,1396,635,17,15,0,0,0
642,0,2.8,0,3,0,34,0.8,197,2,15,1011,3355,12,13,0,0,0
633,1,2.2,0,0,1,49,0.1,139,8,1,1009,3560,11,16,1,1,0
1021,1,0.5,1,0,1,53,0.7,136,3,6,1988,2631,17,7,1,0,0
1154,0,0.5,0,12,1,14,0.7,156,7,14,1801,587,8,4,1,1,0
823,1,0.5,0,0,0,39,0.4,187,8,4,888,294,13,11,0,1,0
1144,1,1.5,1,0,0,21,0.4,189,1,11,724,3252,16,8,0,0,0
593,0,0.5,0,6,0,31,0.4,156,7,7,1317,1692,6,7,0,0,0
1831,1,2.3,0,3,1,44,0.2,148,7,14,1113,2460,10,18,0,0,0
765,0,2.9,0,0,1,18,0.1,153,7,0,793,1066,11,16,1,0,0
1015,1,0.8,0,5,0,12,0.5,102,3,14,679,2293,5,2,1,0,0
504,1,0.5,1,2,1,46,0.9,172,5,14,1795,2085,13,8,0,0,0
1380,1,2.1,1,1,1,4,0.8,92,3,13,500,797,13,15,1,0,0
1271,0,0.5,1,2,0,54,0.1,159,8,3,650,990,14,6,1,1,0
984,0,0.5,1,3,1,9,0.8,140,3,20,707,841,18,16,0,0,0
1213,1,0.5,0,0,0,16,0.5,108,5,0,1248,2700,12,9,0,1,0
934,0,1.1,0,7,0,24,0.8,112,5,12,1463,1017,12,9,0,1,0
1117,1,0.5,1,2,0,21,0.1,177,2,19,1035,1999,15,2,0,1,0
977,1,1.1,1,2,0,57,0.6,181,6,7,566,1206,7,8,1,1,0
712,0,0.5,0,6,0,27,0.5,86,2,11,1309,2001,11,12,1,1,0
1561,0,0.5,1,10,1,4,0.5,134,2,13,1811,1783,13,10,1,0,0
503,0,2.5,0,3,0,57,0.6,185,6,11,1291,305,11,16,0,1,0
1133,0,1.4,0,3,0,42,0.1,199,5,12,1543,1457,18,20,0,1,0
1269,1,2.8,1,16,0,41,1,180,8,17,1036,2341,10,16,0,1,0
714,1,2.1,1,5,1,11,0.1,197,3,6,1857,1164,15,19,1,0,0
934,0,2,1,2,0,30,0.7,182,8,15,1190,703,10,7,0,1,0
1039,1,2.7,0,11,0,56,0.3,125,8,13,618,3105,14,5,1,1,0
1412,0,0.6,0,9,0,57,0.2,86,3,10,660,1853,15,18,0,1,0
516,1,0.7,1,1,0,30,0.9,138,1,12,698,3731,17,15,0,0,0
1253,1,0.5,1,5,1,5,0.2,152,2,19,714,1878,15,4,1,0,0
1995,1,1.9,0,6,0,9,0.8,139,6,18,1963,1203,14,18,1,1,0
1407,1,2.4,0,1,1,22,0.7,104,4,4,1217,2192,9,13,0,1,0
730,1,0.5,1,3,1,27,0.1,112,5,10,846,3623,9,15,1,0,0
1562,1,1.3,1,1,1,7,0.2,190,5,15,1533,2243,12,6,0,0,0
1778,0,0.5,0,0,0,15,0.5,102,3,0,1954,1214,5,14,0,0,0
504,1,1,0,8,0,14,0.5,189,7,9,1129,1607,15,10,1,1,0
1698,0,2.1,0,5,1,18,0.9,160,6,20,994,796,13,14,0,1,0
1603,1,0.5,1,1,1,17,0.5,114,2,8,1207,1637,17,11,0,1,0
1867,0,2.3,0,0,1,9,0.1,191,6,3,1442,990,6,2,0,1,0
867,1,1.5,0,0,1,57,0.1,159,4,0,724,2157,8,18,0,0,0
955,0,0.5,1,4,0,43,0.9,143,5,8,1511,1432,12,9,1,1,0
1498,1,1.2,1,0,1,14,0.1,191,4,1,1167,577,14,12,1,0,0
776,1,1.7,0,0,1,20,1,146,4,9,1803,685,15,7,1,1,0
864,1,3,1,0,1,54,0.7,187,2,1,1670,3121,18,16,1,1,0
1831,1,2.2,1,4,0,55,1,189,8,9,1790,1133,14,10,1,0,0
1296,0,1.4,1,3,0,11,0.2,129,7,4,1382,2552,19,10,1,1,0
1413,1,1.7,0,2,0,10,0.2,200,6,6,1606,2867,5,15,1,0,0
1657,1,2.4,0,3,0,42,0.1,198,5,16,1796,2597,18,14,0,0,1
719,1,0.5,1,0,1,23,0.4,113,6,9,1727,3990,14,12,1,1,1
825,0,2.9,1,0,0,34,0.8,99,8,17,1866,2915,8,10,1,0,1
1157,1,0.8,0,7,0,27,0.1,88,8,8,1798,2885,8,2,0,1,1
1522,0,2.2,0,4,0,21,0.7,162,6,11,1696,3767,15,16,0,1,1
1027,0,0.5,0,2,1,64,0.9,103,2,7,1747,3786,17,12,0,0,1
1980,0,0.5,1,2,1,29,0.8,177,1,13,1910,3865,12,18,0,0,1
790,0,0.5,1,7,1,44,0.1,89,8,8,1437,3424,13,9,1,0,1
1071,0,2.6,0,0,0,49,0.3,199,4,5,1970,3393,6,7,0,0,1
843,0,1.8,1,0,0,16,0.1,166,5,6,1096,3673,12,20,0,1,1
1034,1,2.7,1,6,0,37,0.7,120,7,20,1199,3625,17,12,1,1,1
1982,0,1.1,0,12,0,24,0.1,129,7,16,1873,3511,16,15,1,1,1
1934,1,2.6,1,0,1,46,0.1,103,1,17,1299,2940,13,2,1,1,1
732,1,2.3,1,7,1,39,0.6,188,7,11,1554,3681,19,15,1,1,1
1836,1,2.1,1,0,1,30,0.2,184,7,15,1230,3072,7,5,1,0,1
1108,0,1,0,3,0,49,0.7,140,5,12,1666,3254,12,16,0,0,1
1007,0,2,0,0,0,45,0.1,95,5,2,1529,3648,9,16,0,0,1
1497,1,0.9,1,4,1,10,0.1,153,8,20,977,3696,9,3,0,1,1
580,1,1.2,1,0,0,47,0.9,91,3,1,1345,3451,15,11,1,0,1
1342,0,1,0,0,1,31,0.6,86,7,1,1638,2746,15,10,1,0,1
1429,0,1.5,1,0,1,40,0.9,100,3,14,820,3945,11,18,0,1,1
1590,0,1.5,1,12,1,14,0.5,187,4,15,1109,2836,6,4,0,0,1
1727,0,2.1,0,2,1,63,0.6,85,7,8,1992,2457,19,7,0,1,1
1724,0,2,1,2,1,57,0.5,177,3,5,1924,2822,19,16,1,0,1
1444,1,2.1,0,9,0,38,0.4,104,7,16,917,3764,14,10,0,0,1
1589,1,2.2,1,2,0,58,0.1,128,4,4,1911,3961,16,14,0,1,1
1502,1,1.2,0,0,0,54,0.2,138,5,12,588,3693,17,16,1,0,1
1436,0,2.5,1,0,1,42,0.9,124,8,1,1836,2736,12,19,1,0,1
1523,1,2.4,0,5,1,57,0.2,117,2,6,539,3971,18,10,1,1,1
1425,1,0.6,0,0,1,33,0.5,89,3,2,1648,3771,10,9,0,1,1
1733,1,2.8,0,3,1,36,1,119,6,20,527,3576,17,9,0,0,1
1090,1,2.3,0,1,1,8,0.6,128,8,8,1670,3839,17,11,0,1,1
1005,0,0.5,0,0,0,46,0.4,133,8,17,1556,3884,17,20,1,1,1
1977,0,1.3,1,2,0,31,0.4,173,8,6,1356,2641,8,7,0,0,1
917,1,0.5,0,1,1,31,0.5,88,6,2,909,3424,19,13,1,0,1
987,1,2.3,0,9,0,17,0.8,124,7,17,1274,3885,11,14,1,0,1
912,0,0.5,1,0,0,58,0.3,107,5,1,1723,3573,17,20,1,0,1
1697,1,0.7,0,1,1,34,0.1,95,1,3,1264,3701,15,8,1,0,1
1492,1,1.5,0,5,0,11,0.9,85,3,7,1746,2259,14,19,1,1,1
1053,1,0.8,1,7,1,45,0.3,103,1,12,1767,3086,17,5,1,1,1
1086,0,2.7,0,0,1,24,0.1,135,8,19,1976,3930,17,18,1,1,1
1000,1,0.5,0,12,0,63,0.7,179,8,18,1761,3744,11,7,0,1,1
519,1,1.6,1,7,1,51,0.3,132,4,19,645,3763,16,4,0,1,1
839,0,2,1,0,0,14,0.4,175,7,3,1391,3835,15,11,0,0,1
1889,0,2.8,0,5,1,31,1,132,1,10,1106,3672,5,3,1,1,1
603,1,2.5,1,3,0,35,0.7,126,3,16,1057,3703,13,9,0,1,1
1595,1,0.8,1,0,1,44,0.7,85,4,20,1838,3881,14,9,0,1,1
832,1,0.5,1,1,1,5,0.1,165,5,2,1944,3946,12,14,1,1,1
864,0,2.5,0,10,1,24,0.7,148,4,15,1378,3964,13,12,1,0,1
1960,1,2.3,1,1,1,61,0.3,86,7,3,1299,3865,10,11,0,0,1
1077,1,2.5,0,13,1,49,0.6,131,4,14,1079,3454,17,2,0,1,1
1634,1,1.4,0,1,1,17,0.2,200,2,5,1677,3031,11,6,1,1,1
1994,0,1.5,1,2,1,7,0.5,146,8,7,1435,3622,7,20,0,1,1
1063,1,1.1,0,0,1,26,0.8,101,5,2,1232,3809,17,5,0,1,1
1747,0,0.5,0,4,0,13,0.7,185,6,12,873,3105,7,10,0,0,1
1837,0,1,1,5,1,12,0.9,103,8,6,1539,2294,8,20,0,1,1
808,0,0.5,1,0,0,8,0.1,192,4,1,1891,3762,15,12,0,1,1
906,0,2.1,1,7,0,18,0.1,136,2,11,1793,3412,13,16,0,0,1
860,1,1.3,1,1,1,49,0.7,141,6,13,979,3869,16,20,1,1,1
822,1,0.5,0,0,1,51,0.3,157,6,20,860,3846,10,3,0,0,1
1724,1,1.8,0,0,1,9,0.8,100,2,1,828,3056,18,6,0,0,1
1670,1,3,0,14,0,62,0.5,114,8,20,1330,3024,6,20,0,1,1
1800,1,0.7,0,2,1,8,0.4,100,7,6,823,3481,10,8,0,1,1
1414,1,1.5,1,5,0,44,0.5,180,2,6,1118,3490,16,13,1,0,1
1806,1,2,1,2,1,54,0.1,117,1,11,727,3142,13,6,0,1,1
1515,1,2.1,1,4,1,24,0.9,176,5,6,1247,3104,6,20,0,0,1
1830,1,1,0,7,1,47,0.3,117,1,11,1882,3362,13,11,0,0,1
1278,1,1.2,0,10,1,60,0.6,172,7,14,1504,3142,11,19,0,1,1
1075,0,0.5,1,2,0,11,0.2,122,1,16,1769,3927,8,7,0,0,1
862,0,2.3,0,9,1,6,0.1,107,8,14,1977,3458,9,9,1,1,1
777,1,2.6,0,3,0,30,0.9,148,5,17,1143,3886,14,7,0,0,1
1263,1,1.4,1,1,1,32,0.4,103,2,2,644,3372,18,10,1,0,1
1187,1,2.2,0,0,1,46,0.4,145,2,9,1814,3917,13,8,0,1,1
1188,1,1.4,1,0,1,9,0.6,114,2,0,1558,2896,12,16,0,1,1
1827,1,0.8,0,4,0,61,0.9,130,7,9,1764,2693,8,7,1,1,1
1240,0,1.6,0,0,0,39,0.1,146,2,9,1756,3260,13,17,0,1,1
1526,0,1.1,1,2,1,38,0.3,116,5,6,1418,3317,7,8,1,1,1
1559,1,1.6,1,6,1,6,0.5,162,6,17,1559,3352,9,3,1,1,1
1077,1,1.7,1,1,0,58,0.8,86,7,13,1892,3902,9,3,0,0,1
1128,1,1.4,0,12,0,53,0.4,84,5,14,1370,2982,14,12,1,0,1
1780,1,0.5,0,6,0,27,0.1,190,4,11,1463,2776,19,14,1,1,1
1112,1,0.5,1,1,0,53,0.6,121,4,16,739,3655,7,20,1,0,1
727,1,2.5,1,0,1,64,0.2,193,1,9,711,3654,9,16,1,0,1
1855,0,0.5,0,5,0,32,0.6,187,8,18,1161,3933,7,7,0,1,1
1379,0,1.1,0,5,1,36,0.8,200,2,7,1376,3426,5,17,1,1,1
1557,0,2.8,1,16,0,2,0.1,123,5,20,1442,2690,18,9,0,1,1
1330,0,0.9,0,6,1,52,0.8,84,4,12,1304,3269,19,8,1,0,1
595,0,0.9,1,7,1,23,0.1,121,3,17,810,3752,10,18,1,0,1
1866,0,1.4,0,0,0,30,0.5,182,3,0,1781,3834,16,8,0,0,1
1754,1,2.1,1,1,1,52,1,101,4,3,1452,3019,11,19,0,1,1
1606,0,1.4,0,3,0,57,0.1,154,4,4,1924,3454,13,20,0,1,1
959,1,1.3,1,0,0,36,0.4,196,5,14,1331,3073,19,8,1,1,1
1537,0,2.9,0,11,1,46,0.8,158,4,17,1305,2857,17,2,1,1,1
1821,0,1.7,0,4,1,10,0.8,139,8,10,1018,3220,13,18,0,1,1
1765,0,1.1,0,3,0,11,0.7,87,2,7,1175,3695,6,18,0,0,1
1911,0,0.9,1,1,1,36,0.7,108,8,3,1632,3057,9,5,1,0,1
1221,0,0.5,0,1,1,28,0.5,139,1,7,1976,2438,13,10,1,1,1
1926,1,1.1,0,13,1,50,0.2,179,6,17,1000,3809,17,17,1,0,1
1310,1,2.2,1,0,1,51,0.6,100,4,0,1919,3845,7,12,1,0,1
1496,1,1.3,1,0,1,6,0.5,85,3,9,1383,3571,16,11,1,1,1
1317,0,1.8,1,2,0,43,0.5,113,5,3,613,3436,16,5,1,1,1
1398,0,1.6,1,8,1,26,0.8,150,1,12,1284,3488,14,11,1,0,1
1413,1,0.5,1,4,1,45,0.4,104,5,6,1994,2973,17,15,0,1,1
1569,0,0.5,1,3,0,33,0.2,147,1,13,930,3538,18,15,0,1,1
1369,1,1.7,1,3,0,28,0.6,108,1,18,1469,3206,16,4,0,0,1
1059,0,2.4,0,8,0,61,0.1,134,3,18,1916,3716,15,11,1,0,1
977,1,2.8,1,2,0,35,0.6,165,2,15,1862,3714,19,10,1,1,1
840,0,0.6,0,0,1,63,0.8,137,7,19,1081,3486,12,18,1,0,1
1604,0,1.2,0,1,0,6,0.5,191,6,15,1042,3564,7,2,1,0,1
1373,1,1,1,2,0,50,0.2,127,7,12,673,3800,8,14,0,0,1
1190,0,2,1,0,0,40,0.2,93,5,1,1646,3610,13,9,0,1,1
1748,0,1.7,1,6,1,14,0.5,146,3,7,1234,3968,16,3,0,1,1
921,1,2.2,1,12,1,10,0.1,170,7,18,1469,3153,8,11,1,0,1
1314,1,2.2,0,0,1,40,0.8,116,7,1,1858,3033,9,17,1,1,1
1520,1,2.2,0,5,1,33,0.5,177,8,18,1005,3826,14,13,1,1,1
1786,0,2.6,0,6,0,14,1,115,4,15,912,3038,18,14,0,0,1
1628,0,0.5,0,5,1,33,0.9,101,6,8,643,3361,16,13,0,0,1
1883,0,1.6,0,9,0,24,0.1,87,1,16,915,3563,17,3,0,0,1
1768,1,2,0,0,1,2,0.8,88,7,2,1814,3256,9,5,1,0,1
1834,0,2.1,0,7,1,40,0.1,99,4,11,1987,3692,13,16,1,0,1
1778,0,0.5,0,0,1,23,0.5,101,6,11,1445,3941,19,13,0,0,1
1421,0,2.8,0,0,1,57,0.4,165,1,2,1657,2775,13,14,0,1,1
1046,1,2.8,1,0,1,58,0.2,100,8,0,1040,3863,17,9,1,1,1
634,1,0.8,0,5,0,41,0.2,192,1,12,1853,3242,18,4,0,1,1
1577,0,1,1,0,1,64,0.1,105,3,7,1432,2967,7,7,1,1,1
570,1,0.5,1,2,0,9,0.3,111,7,5,1917,3663,14,14,0,0,1
616,0,1.9,1,13,1,44,0.8,81,3,17,1618,3366,18,13,1,0,1
1812,1,1.3,1,4,1,42,1,162,7,15,1550,3338,18,11,1,1,1
1824,1,1.9,1,9,1,2,0.7,103,1,14,1105,3958,12,19,1,0,1
1646,1,2.3,0,8,1,41,0.2,185,2,10,1932,3339,18,19,1,0,1
972,1,1.3,0,8,0,44,0.7,82,7,10,589,3925,7,7,1,0,1
770,1,1.5,1,6,0,61,0.2,196,4,9,1483,3473,7,4,0,1,1
1356,1,0.5,1,0,0,35,0.8,131,1,19,951,3451,5,17,1,1,1
1640,0,0.5,1,1,1,36,0.9,87,8,11,1806,3235,6,10,0,1,1
1413,0,0.5,1,4,1,39,0.1,185,5,12,1318,3878,19,4,0,0,1
1848,0,1.3,1,7,0,12,0.1,178,2,19,533,3915,9,8,0,1,1
707,0,2.1,1,2,0,25,0.8,131,3,17,574,3838,9,7,0,1,1
1448,1,0.5,1,6,1,45,0.8,138,7,11,1724,3378,13,2,1,1,1
1537,1,2.5,0,4,1,43,0.3,137,1,5,1131,3685,18,17,1,1,1
1790,1,2.3,1,3,1,49,0.5,100,3,11,1980,3568,6,18,0,1,1
1270,1,0.6,1,2,1,32,0.5,101,7,6,845,3770,5,13,1,0,1
1677,0,1.8,1,4,0,11,0.7,124,6,8,1477,3771,15,12,0,0,1
1062,1,2.5,1,6,0,10,0.9,160,1,13,1807,3803,7,16,0,1,1
1875,1,0.5,1,11,1,55,0.7,91,1,17,1942,2712,7,6,0,1,1
1083,1,2.9,1,1,1,64,0.8,178,3,11,1118,3210,13,4,0,0,1
1688,0,2.5,0,0,1,21,0.2,170,7,0,864,3984,17,8,1,1,1
1504,0,2.3,1,1,0,64,0.9,182,1,2,1923,3059,6,10,1,0,1
962,1,1.1,1,3,0,17,0.1,161,8,20,1424,3438,14,20,0,0,1
586,0,0.5,1,1,0,57,0.3,188,2,5,1389,3646,15,11,1,1,1
1927,0,0.9,1,3,0,11,0.4,190,8,12,1506,2916,16,18,1,1,1
1595,1,2.6,0,7,0,12,0.3,121,8,19,655,3608,15,16,1,0,1
1356,0,2.8,0,0,0,29,0.5,198,6,0,1983,3702,17,19,0,0,1
1988,1,0.5,0,0,1,16,0.1,94,8,1,696,3144,16,14,0,0,1
1004,1,2.9,1,0,0,35,0.2,141,6,9,1162,3772,17,18,1,1,1
1572,1,0.8,1,7,1,8,0.8,169,5,8,1237,3461,6,10,1,1,1
1777,1,3,0,3,0,20,0.6,188,6,5,616,3868,5,7,1,1,1
1825,0,1.1,1,13,1,17,0.1,157,4,18,1773,3130,12,2,0,1,1
1397,0,2.9,1,13,0,9,0.5,87,6,18,1991,3137,12,11,1,1,1
1308,0,1.9,0,0,1,61,0.7,106,3,7,1215,3355,15,4,0,1,1
539,0,1.5,0,6,1,26,0.2,137,6,8,1709,3948,18,15,1,1,1
1733,1,1.5,1,4,1,6,0.9,170,1,15,997,3488,6,10,1,1,1
1708,1,2.4,1,18,1,49,0.1,109,1,19,517,3388,6,16,1,1,1
1880,1,1.8,0,4,1,18,0.7,138,3,5,699,3333,17,7,0,0,1
1134,1,0.9,0,2,1,13,0.4,92,4,19,903,3632,17,19,1,0,1
503,1,1.8,1,1,1,13,0.7,131,1,4,1688,3117,19,9,0,1,1
1659,0,2.8,0,5,0,16,0.6,89,1,20,902,3255,19,9,0,1,1
1972,1,1.6,0,0,0,48,0.5,92,8,2,804,2872,7,11,0,1,1
1945,0,1.6,0,4,0,21,0.7,113,3,10,895,3015,6,15,0,0,1
1042,0,2.7,1,16,1,50,0.8,93,7,18,1705,3215,18,20,1,1,1
774,1,2.8,0,7,1,55,0.9,124,3,18,896,3916,8,12,1,0,1
1896,0,0.5,1,8,1,7,0.4,141,2,13,794,3684,9,18,0,0,1
1366,1,1.7,1,5,1,53,0.2,161,5,9,1876,3869,17,14,0,1,1
1602,0,0.6,0,12,0,58,0.4,170,1,13,1746,3622,17,17,1,1,1
1911,1,2,0,7,1,64,0.6,163,8,8,1958,3872,9,11,1,0,1
844,0,2.2,1,1,1,22,0.9,197,7,2,1995,3154,14,7,0,0,1
752,0,0.5,1,1,0,48,0.7,87,7,13,728,3860,7,16,0,0,1
709,0,2.4,1,1,0,11,0.1,130,5,11,1531,3568,16,3,0,1,1
1289,0,0.8,1,3,1,16,0.9,161,6,17,1854,3167,14,20,1,0,1
1766,1,0.5,1,1,1,22,0.8,122,8,4,1318,3297,7,16,0,0,1
664,0,1.5,0,5,1,6,0.9,164,2,19,1472,3774,11,18,0,0,1
1184,0,1.5,1,1,1,48,0.6,191,1,6,1577,3315,17,14,1,1,1
1057,0,2.1,0,4,0,5,0.5,154,5,13,1055,3705,6,13,0,0,1
1112,0,0.5,0,0,1,12,0.9,190,4,6,1119,3302,11,20,1,1,1
687,1,1.3,0,9,1,50,0.6,151,4,20,1151,3416,14,8,1,0,1
1375,1,1.1,0,3,1,9,0.9,145,7,19,726,3869,19,10,1,1,1
1745,0,1.5,1,4,1,57,0.1,159,3,16,1908,2885,13,5,1,1,1
1954,0,0.6,1,8,0,7,0.9,126,3,9,690,3438,17,13,0,0,1
1890,0,1.1,0,4,1,48,0.5,127,4,5,1832,2392,10,15,0,1,1
1545,0,1.3,1,15,1,35,0.1,173,5,20,1352,3197,14,6,0,1,1
591,1,0.5,1,1,1,16,0.9,90,6,17,1603,3746,5,5,1,0,1
907,1,2.6,1,7,0,44,0.2,160,3,12,896,3911,13,8,0,0,1
658,1,2.7,0,0,1,12,0.9,103,7,3,1750,3587,14,20,0,0,1
1949,0,1.3,1,0,0,23,0.1,101,5,1,1136,2478,14,20,0,0,1
1804,0,0.5,0,9,1,22,0.6,153,7,19,1244,3472,9,20,0,1,1
1589,0,0.6,0,0,0,5,0.8,112,5,2,1397,3430,7,19,1,1,1
1731,1,1.4,1,4,1,4,0.5,163,6,18,1988,3892,5,4,1,1,1
1891,0,2.8,0,7,1,37,0.4,129,7,14,1108,3704,8,11,0,0,1
1572,0,0.6,0,0,1,58,0.2,157,7,8,1937,2462,12,10,0,0,1
673,1,1.9,0,13,1,35,0.4,142,6,14,1570,3541,18,4,0,1,1
788,0,2.5,1,4,1,57,0.9,91,8,12,1161,3969,12,6,1,1,1
720,1,1.4,1,0,1,61,0.6,96,7,8,1733,2799,5,15,0,1,1
1723,1,1.1,1,1,0,42,1,164,8,14,1791,3587,10,3,0,0,1
1715,1,0.5,1,1,1,18,0.1,96,6,3,1375,2598,17,3,0,0,1
825,0,0.5,1,0,1,23,0.1,86,2,0,1917,3278,8,2,0,1,1
1312,1,0.8,1,0,0,24,0.9,156,6,0,1791,3833,14,17,1,0,1
1375,1,1.3,1,2,0,12,0.1,105,1,13,1687,2890,17,12,0,0,1
514,1,1.6,0,7,1,37,0.1,172,1,9,1723,3392,12,5,1,1,1
1224,1,1.6,0,9,0,33,1,157,1,18,563,3796,10,13,1,0,1
1871,0,2.1,0,4,1,41,0.4,144,8,5,1966,2727,15,11,0,0,1
1958,0,0.5,0,6,1,52,0.4,153,1,14,1848,3064,7,3,0,0,1
1035,0,0.6,1,2,1,44,0.5,99,3,3,1960,3506,14,12,1,0,1
1589,1,0.6,1,0,1,58,0.9,85,7,7,1206,3464,19,6,1,1,1
1275,1,0.5,1,3,1,5,0.2,152,1,9,501,3784,13,4,1,0,1
1654,1,1.5,1,0,1,43,0.3,109,2,0,629,3112,12,10,1,0,1
1717,1,1.3,0,1,0,62,0.7,130,1,3,810,3226,6,5,1,0,1
772,1,2.4,1,1,1,10,0.5,80,4,2,1712,3242,18,4,1,0,1
1494,0,1.6,0,3,1,45,0.8,158,5,4,790,3208,11,4,0,0,1
1876,0,0.5,0,10,1,40,0.3,86,6,14,1564,2513,10,16,1,0,1
936,0,0.5,1,14,1,14,0.1,164,3,17,1677,3761,13,12,0,0,1
1703,1,1.5,1,17,1,55,0.7,138,5,19,1711,2993,5,20,1,1,1
1001,0,2.8,1,1,0,40,0.2,117,3,7,1836,3654,13,10,1,1,1
1699,0,0.5,1,1,0,59,0.5,97,4,3,1768,3796,17,12,1,1,1
1615,0,0.5,0,14,0,15,0.1,132,4,16,1256,3488,16,3,0,1,1
1864,0,1.9,1,2,0,57,0.1,181,6,6,1793,3586,19,8,0,1,1
1408,1,2.1,1,10,0,45,0.9,89,5,14,1088,3952,8,3,0,1,1
853,1,2,0,10,1,3,0.6,200,2,16,740,3701,15,8,1,0,1
1686,1,2.8,1,3,0,38,0.1,166,4,4,1453,2958,14,2,0,0,1
1030,0,1.6,1,3,1,58,0.2,138,6,20,1812,2858,6,18,1,1,1
1961,1,1.5,0,10,0,55,0.5,100,7,20,1888,2355,14,6,1,1,1
1792,1,1,0,3,1,62,0.3,170,7,8,1913,2563,18,15,0,1,1
1358,1,0.5,0,11,1,36,0.3,155,4,14,1858,3068,9,4,1,0,1
1479,0,0.5,0,8,0,19,0.6,156,3,10,1476,3323,13,6,0,1,1
1498,1,0.7,0,3,1,8,0.1,170,7,4,1076,3358,7,19,0,0,1
1842,1,2.2,1,7,0,56,0.4,179,4,10,1227,3721,16,4,1,1,1
1849,1,2.3,0,7,1,15,0.4,144,5,19,1123,3447,14,19,0,1,1
1972,0,1.2,1,0,0,37,0.7,102,2,1,1648,2870,16,17,0,0,1
596,0,2.1,1,9,0,64,0.8,111,8,15,1854,3238,16,10,0,0,1
966,0,2,0,8,1,34,0.5,118,2,10,1523,3534,18,11,1,1,1
1485,1,0.9,1,0,1,28,0.8,158,5,1,1023,3241,14,11,1,0,1
1938,1,0.5,1,5,0,44,0.5,121,2,9,1935,3497,18,18,1,0,1
1035,1,2.7,0,1,0,40,0.2,157,5,15,1912,3548,14,5,1,1,1
1164,1,2.6,1,0,0,61,0.3,88,1,6,1656,3859,11,17,1,0,1
1900,1,2.3,0,1,1,18,0.2,89,7,9,1661,2871,12,13,1,1,1
1562,0,0.5,1,1,1,20,0.8,172,8,10,1676,3465,16,6,1,0,1
1035,0,0.5,1,14,1,49,0.3,178,2,15,1171,3991,12,19,0,0,1
1454,1,0.5,1,1,0,34,0.7,83,4,3,1033,3419,7,5,1,0,1
1369,1,1.8,1,6,0,34,0.5,162,1,7,727,3856,18,18,1,1,1
1872,1,1.9,0,5,0,35,0.6,111,3,14,1879,2419,15,19,0,0,1
1456,0,1.6,1,9,1,39,0.1,80,8,10,1666,3998,6,13,1,0,1
1379,0,0.5,1,1,0,19,0.3,134,8,17,671,3912,11,19,1,1,1
1766,1,0.5,1,1,0,16,0.6,141,5,7,1227,3314,9,17,0,1,1
688,0,2.5,1,0,0,57,0.8,131,7,3,1964,3745,17,4,1,0,1
932,0,1.3,0,1,0,64,0.7,154,7,2,1224,3817,8,9,1,1,1
1461,0,2.4,1,3,1,40,0.5,141,7,4,1298,3799,16,4,0,0,1
1285,0,0.8,1,4,1,11,0.8,199,5,7,1896,3966,17,2,1,1,1
1808,1,0.5,1,1,0,31,0.5,92,2,16,1208,2736,9,8,0,1,1
