@relation 'mobile_price_replacedwQuestionMark-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12,16'

@attribute battery_power numeric
@attribute blue {0,1}
@attribute clock_speed numeric
@attribute dual_sim {0,1}
@attribute fc numeric
@attribute four_g {0,1}
@attribute int_memory numeric
@attribute m_dep numeric
@attribute mobile_wt numeric
@attribute n_cores numeric
@attribute pc numeric
@attribute px_width numeric
@attribute ram numeric
@attribute sc_h numeric
@attribute talk_time numeric
@attribute touch_screen {0,1}
@attribute wifi {0,1}
@attribute price_category {0,1}

@data
516,1,0.7,1,1,0,30,0.9,138,1,12,698,3731,17,15,0,0,0
672,1,0.5,1,0,0,54,0.9,95,4,11,1143,667,17,14,0,0,0
892,1,0.5,0,0,1,47,0.4,94,1,18,1782,1241,12,9,0,1,0
1778,0,0.5,0,0,1,23,0.5,101,6,11,1445,3941,19,13,0,0,1
1130,1,2.5,0,4,1,58,0.1,132,5,14,1261,1018,17,16,0,0,0
1359,0,0.6,0,4,0,59,0.3,86,2,6,1902,3142,19,17,1,1,1
1866,1,2.5,1,3,1,47,0.8,89,5,9,1782,1444,7,20,0,0,0
1597,0,2.3,0,11,0,34,0.4,89,1,14,1667,934,16,9,1,0,0
1046,1,2.8,1,0,1,58,0.2,100,8,0,1040,3863,17,9,1,1,1
1035,0,0.6,1,2,1,44,0.5,99,3,3,1960,3506,14,12,1,0,1
1175,1,1.3,0,2,0,19,0.3,164,7,9,1394,1944,9,9,1,0,0
1261,1,0.5,1,0,1,11,0.2,90,4,0,1591,348,14,14,0,1,0
1068,0,0.7,1,9,0,51,0.5,124,4,15,1910,550,12,6,1,0,0
1713,0,3,1,5,1,20,0.9,104,7,17,890,971,11,10,0,0,0
1688,0,2.5,0,0,1,21,0.2,170,7,0,864,3984,17,8,1,1,1
1413,1,0.5,1,4,1,45,0.4,104,5,6,1994,2973,17,15,0,1,1
559,1,0.5,0,10,0,11,0.4,82,5,14,823,2019,10,16,1,1,0
1483,1,2.6,1,13,0,19,0.6,146,7,19,1552,1587,9,19,0,0,0
860,1,1.6,1,13,0,48,0.5,187,7,18,1463,1870,17,18,0,0,0
1090,0,1.3,1,5,0,27,0.1,91,4,16,1910,1352,5,11,1,0,0
686,1,0.5,0,11,0,3,0.3,91,6,15,1392,570,7,19,1,0,0
818,0,1.3,0,14,0,43,0.9,177,6,15,510,546,12,7,1,1,0
1456,0,1.6,1,5,0,49,0.2,193,3,20,1427,3624,12,16,1,0,1
774,0,0.5,1,2,1,10,0.5,188,2,9,1731,2944,8,2,1,1,0
1068,0,0.5,1,0,1,19,0.9,197,8,9,875,1209,19,12,1,0,0
1373,1,1.9,1,1,1,29,0.9,141,6,12,1348,2752,15,7,1,1,1
1777,1,3,0,3,0,20,0.6,188,6,5,616,3868,5,7,1,1,1
594,0,0.8,0,2,1,28,0.1,132,5,3,1263,3087,16,4,1,1,0
1524,0,2.6,1,5,0,57,0.5,124,2,12,635,947,11,16,1,1,0
511,1,0.6,1,12,0,50,0.1,175,3,16,622,1484,9,8,0,0,0
1402,1,0.6,1,3,0,46,0.3,87,7,12,1767,347,17,12,0,1,0
965,1,0.5,0,15,0,53,1,131,8,19,653,3227,12,8,0,0,0
1270,1,2.3,0,0,0,58,0.5,104,5,1,1716,3299,13,16,0,1,1
919,0,0.5,1,11,0,13,0.3,159,1,15,570,1028,8,17,0,0,0
1963,1,1,0,16,1,34,0.1,157,2,17,1813,714,18,2,0,1,0
1977,0,1.3,1,2,0,31,0.4,173,8,6,1356,2641,8,7,0,0,1
1881,0,2.2,0,4,0,51,0.3,158,5,7,1553,1229,12,14,0,0,0
683,0,0.7,0,5,0,19,0.9,173,4,17,1985,2622,16,5,0,1,0
772,0,2.6,1,7,0,6,0.1,100,2,10,1471,929,13,18,1,1,0
536,1,1.4,0,0,1,53,0.7,135,3,0,705,1211,15,7,0,1,0
1694,0,1.8,0,0,0,53,1,186,6,0,1208,1653,7,6,0,0,0
1633,0,1.7,1,3,1,33,0.9,111,2,19,906,511,9,7,1,0,0
1371,0,0.5,0,4,0,52,0.5,167,4,19,663,3034,13,8,0,0,0
551,1,2.8,0,0,1,54,0.1,172,7,15,1916,1414,6,19,0,1,0
1221,0,0.5,0,1,1,28,0.5,139,1,7,1976,2438,13,10,1,1,1
1000,1,0.5,0,12,0,63,0.7,179,8,18,1761,3744,11,7,0,1,1
1986,0,2.7,1,3,1,64,0.2,162,4,20,1520,1377,5,15,1,1,0
1119,0,0.5,1,0,1,23,0.4,164,4,1,915,3520,7,7,0,0,1
1699,0,0.5,1,1,0,59,0.5,97,4,3,1768,3796,17,12,1,1,1
1099,0,0.5,0,13,1,61,0.3,146,3,20,1096,1699,17,3,1,1,0
1576,0,2.6,0,7,0,58,0.2,90,3,16,631,336,14,13,1,1,0
950,1,0.5,0,9,0,55,0.1,156,5,10,843,1095,14,13,1,0,0
1081,1,2.5,1,13,0,49,1,99,3,17,519,325,9,6,0,1,0
606,0,2.5,0,1,1,53,0.2,146,4,2,1152,1223,19,7,0,0,0
502,0,1.5,1,7,0,37,0.2,199,2,12,1810,1649,6,14,1,0,0
957,1,0.7,0,0,1,4,0.1,160,2,0,1682,1898,12,3,1,0,0
1658,1,1.4,1,0,1,38,0.3,159,5,0,739,2609,12,19,0,0,0
1681,1,2.5,1,6,0,18,0.3,167,1,7,1005,2265,5,20,1,1,0
1983,1,0.5,1,3,0,43,1,87,6,10,676,2775,9,3,1,1,0
1753,0,1.2,0,8,1,12,0.9,113,7,17,1595,1445,17,12,1,1,0
1632,1,1.4,0,0,0,41,0.1,132,4,1,1623,2614,5,15,0,0,0
1949,1,1.4,0,7,0,57,0.3,145,7,11,1178,356,5,19,0,0,0
1696,0,1.7,0,1,0,13,0.9,97,3,2,772,523,5,4,1,1,0
688,0,2.5,1,0,0,57,0.8,131,7,3,1964,3745,17,4,1,0,1
1104,0,1.7,0,1,1,60,0.4,199,2,13,1413,1229,6,3,1,1,0
1122,0,2.8,0,0,0,28,0.6,184,3,4,1963,1402,14,3,1,0,0
504,1,0.5,1,2,1,46,0.9,172,5,14,1795,2085,13,8,0,0,0
1154,0,0.5,0,12,1,14,0.7,156,7,14,1801,587,8,4,1,1,0
1727,0,2.1,0,2,1,63,0.6,85,7,8,1992,2457,19,7,0,1,1
1674,0,2.8,1,0,1,52,0.2,89,3,7,1649,2030,7,6,0,0,0
1948,0,2.8,1,5,1,18,0.2,135,2,14,571,816,16,3,0,0,0
1218,1,2.8,1,3,0,39,0.8,150,7,14,1746,1667,10,12,0,0,0
531,0,1.1,0,10,0,63,0.7,189,7,14,1903,2958,17,19,1,0,0
1057,0,2.1,0,4,0,5,0.5,154,5,13,1055,3705,6,13,0,0,1
576,0,1.2,0,1,0,30,0.8,162,8,5,893,2800,11,16,1,1,0
1960,1,2.1,0,1,0,7,0.2,165,7,9,877,3773,11,6,1,1,1
673,1,1.7,1,3,1,22,0.1,88,1,5,1088,2050,7,17,1,0,0
718,0,0.7,1,0,1,21,0.8,88,1,7,830,1754,17,9,0,1,0
864,0,1.7,0,3,1,35,0.3,103,3,7,1805,1904,12,13,1,1,0
547,0,1.9,1,1,0,37,0.4,154,5,4,541,2705,17,10,1,0,0
623,1,0.9,0,1,1,3,0.1,102,8,7,1781,3537,16,3,0,1,1
1793,0,0.7,1,11,0,27,0.4,154,5,13,722,1370,16,19,0,1,0
1720,1,0.7,1,0,0,19,0.1,137,2,3,646,1222,13,7,0,0,0
812,0,0.5,1,1,0,64,1,106,4,7,1309,3102,6,2,0,0,0
980,1,0.5,0,0,1,33,0.9,160,6,0,1758,2268,7,4,1,0,0
643,0,1,0,9,1,18,0.2,187,8,12,1079,2648,7,18,1,1,0
1925,0,3,1,0,1,16,0.8,175,8,11,1087,2173,7,19,1,0,0
1408,1,2.5,0,3,0,32,0.1,151,4,6,982,3162,19,3,0,0,1
1522,1,0.7,1,4,0,28,0.2,124,1,5,1191,1368,14,17,0,1,0
587,1,2.5,0,16,1,51,0.6,111,1,17,1361,2746,10,7,0,1,0
1959,0,0.5,1,5,0,18,0.7,191,6,20,1055,619,7,8,1,1,0
1872,0,0.5,1,3,0,17,0.7,89,6,6,1767,724,17,9,0,1,0
1043,1,0.5,0,7,0,42,0.1,111,3,8,1626,912,16,6,1,0,0
1809,0,0.5,0,6,0,23,0.7,123,6,19,1661,2784,12,20,1,1,1
1703,1,0.5,0,5,1,23,0.2,92,6,7,521,793,7,17,1,0,0
1095,1,0.5,0,4,0,45,0.5,197,1,5,1247,560,9,10,1,0,0
1414,0,2.6,0,1,0,27,0.6,137,4,20,1564,312,5,8,0,1,0
1659,1,2.5,0,2,0,41,0.1,88,7,18,1515,545,12,9,1,1,0
1540,0,0.7,1,1,0,60,0.8,197,7,12,822,1591,19,2,0,1,0
1342,0,1,0,0,1,31,0.6,86,7,1,1638,2746,15,10,1,0,1
1189,1,2.3,0,13,0,8,0.5,198,3,14,932,893,9,13,1,0,0
518,1,2.4,0,0,1,62,0.6,128,6,0,710,2514,16,7,1,1,0
1449,0,0.8,1,3,1,10,0.2,144,1,12,1883,1032,10,8,1,1,0
516,0,1.1,1,0,1,39,0.4,91,5,7,1401,819,8,10,1,1,0
1569,0,0.8,1,8,0,59,0.9,111,3,16,1383,3672,15,15,0,1,1
1312,1,0.8,1,0,0,24,0.9,156,6,0,1791,3833,14,17,1,0,1
1893,1,0.5,1,1,0,23,0.1,179,8,3,1432,1482,15,17,1,0,0
1076,0,2.5,0,3,0,14,0.2,105,5,4,1300,2043,7,14,0,0,0
530,1,2.6,0,1,0,40,0.9,118,6,2,1090,1229,16,2,1,0,0
1044,1,2.8,1,7,0,33,0.6,129,4,13,1262,1816,17,15,0,1,0
1330,0,1.1,0,11,0,37,0.7,126,7,20,1637,2166,10,4,0,0,0
1836,0,1.1,1,0,0,14,0.7,104,5,1,1068,2469,18,7,1,1,0
1741,1,0.5,0,1,1,55,0.1,140,5,3,755,2575,13,7,1,1,0
1869,0,2.6,0,0,1,30,0.4,152,1,13,874,1375,15,19,0,0,0
1331,0,0.5,0,8,0,55,0.9,146,3,15,1531,1732,6,11,0,1,0
1655,1,0.5,1,6,1,4,0.1,105,3,12,1348,673,10,12,0,0,0
605,0,1.5,0,9,1,18,0.9,162,2,14,656,2301,15,8,0,0,0
1245,1,0.6,0,2,0,30,0.7,105,5,3,1434,2676,17,7,0,0,0
1709,1,0.8,0,8,1,58,0.8,136,2,10,1292,1781,18,17,0,0,0
846,1,2.6,0,0,1,58,0.1,123,4,15,1983,2248,16,13,0,0,0
1403,1,2.5,1,3,0,62,0.9,90,4,13,1623,921,14,18,0,0,0
688,1,1.5,0,0,0,2,1,89,3,2,869,391,5,8,1,1,0
775,1,2.5,1,1,1,10,0.1,185,7,14,1555,1719,19,18,1,1,0
1154,0,2,0,6,1,35,0.8,159,5,16,1827,3262,16,16,0,0,1
1375,0,0.5,1,2,1,35,0.1,194,2,3,772,1947,15,15,1,1,0
1827,1,0.8,0,4,0,61,0.9,130,7,9,1764,2693,8,7,1,1,1
1697,0,0.5,0,0,1,60,0.1,90,4,0,1046,441,15,11,1,0,0
741,0,1.5,0,1,0,14,0.3,178,5,13,594,1886,19,9,1,1,0
1672,1,0.5,1,13,1,32,0.7,174,1,20,1896,1267,17,20,1,0,0
514,1,0.7,0,4,0,57,0.1,186,3,7,1320,687,6,20,1,1,0
1375,1,1.3,1,2,0,12,0.1,105,1,13,1687,2890,17,12,0,0,1
989,1,1.8,1,4,1,55,0.7,124,1,12,1069,1737,8,10,0,1,0
1510,1,2.5,1,11,0,47,0.7,138,2,13,1170,887,18,5,0,0,0
1266,0,2.6,0,1,0,18,0.4,86,7,2,1595,398,16,3,1,1,0
1396,0,2.4,1,0,0,46,0.1,138,7,1,1347,2389,7,15,0,1,0
808,0,2.3,0,3,0,45,0.8,161,1,9,1324,3431,15,13,1,1,1
1542,0,2.3,0,1,0,43,0.8,182,2,11,966,3601,14,16,0,0,1
745,1,0.6,1,5,0,35,0.8,102,8,10,1538,2459,14,16,1,0,0
1735,1,1.9,1,0,1,59,0.7,148,6,0,846,3230,6,9,1,0,1
586,0,0.5,1,1,0,57,0.3,188,2,5,1389,3646,15,11,1,1,1
1341,1,2.1,1,0,0,36,0.4,107,8,1,574,2200,18,15,1,0,0
781,1,1.3,1,1,0,64,0.2,88,2,7,607,3862,17,9,0,0,1
501,1,0.5,1,14,0,22,0.5,174,6,20,1636,3077,17,17,0,0,0
1224,1,1.8,1,2,1,44,0.2,139,2,9,709,621,11,14,1,1,0
1970,0,1.6,1,11,1,58,0.3,80,8,19,882,2372,14,2,1,0,0
618,1,2.2,1,0,1,63,0.9,138,2,1,1781,2574,14,5,1,0,0
1537,0,2.9,0,11,1,46,0.8,158,4,17,1305,2857,17,2,1,1,1
1018,0,2.2,0,8,0,16,0.6,153,8,10,1433,3143,17,20,1,0,1
1545,0,1.3,1,15,1,35,0.1,173,5,20,1352,3197,14,6,0,1,1
1871,0,2.1,0,4,1,41,0.4,144,8,5,1966,2727,15,11,0,0,1
1729,1,2.1,1,1,0,12,0.9,186,1,6,1178,1519,9,5,0,1,0
680,1,2.1,1,9,1,9,0.1,131,3,11,1500,2438,14,17,0,0,0
1106,1,1.9,0,4,0,54,0.7,107,3,9,1212,2674,9,9,0,1,0
635,1,0.6,1,1,1,50,0.3,97,5,13,989,2107,13,12,0,0,0
618,0,0.6,0,8,0,16,0.2,143,1,14,1602,2262,16,4,1,0,0
1671,0,0.5,1,13,0,5,0.9,179,8,18,1263,815,16,10,1,1,0
1562,1,1.2,1,0,1,52,0.1,105,7,9,728,2829,13,3,1,1,0
1975,1,1.9,1,2,0,31,0.9,151,1,17,1607,3022,13,19,0,1,1
831,1,0.7,0,2,1,62,0.7,134,8,9,1490,2573,16,18,0,1,0
1524,1,1.8,1,0,0,10,0.6,174,4,1,550,2678,16,13,0,1,0
1528,1,1.8,1,3,1,55,0.8,129,5,6,1762,1282,11,11,1,1,0
1447,1,2.5,1,2,0,9,0.2,155,8,16,1455,568,12,8,0,0,0
1344,0,1.5,0,1,0,14,0.5,190,1,3,556,2074,8,5,1,0,0
564,0,3,1,1,0,8,0.7,130,2,3,1737,2227,9,14,0,1,0
921,0,0.6,1,1,0,60,0.1,83,2,3,1229,1080,10,6,0,1,0
1413,1,1.7,0,2,0,10,0.2,200,6,6,1606,2867,5,15,1,0,0
831,0,2.4,0,10,0,55,0.5,86,6,12,1239,1075,12,3,1,0,0
802,0,0.5,1,3,0,43,0.6,153,5,6,734,3063,17,4,1,0,0
1923,0,1.3,0,3,0,24,1,86,4,4,1264,2479,9,15,1,0,0
1193,1,3,0,10,0,56,0.4,196,3,17,864,2394,19,14,1,0,0
904,1,1.2,1,10,1,31,0.8,112,3,11,1014,2814,13,19,0,0,0
1285,0,2.4,0,1,1,51,1,140,7,2,500,2094,8,10,0,0,0
1635,0,2.6,1,0,1,2,0.6,182,4,0,1411,2315,10,2,1,0,0
1923,0,1,1,5,1,14,0.9,154,4,6,525,2519,13,16,0,1,0
1851,1,1.9,1,3,1,12,0.9,198,6,11,1967,735,7,14,0,1,0
727,1,1.5,0,0,1,32,1,131,7,1,1377,1891,19,7,0,1,0
1396,0,1.5,1,0,1,44,0.1,118,6,1,1843,1386,7,8,1,1,0
877,0,1.3,1,9,1,46,0.8,135,1,14,652,3260,14,6,0,0,0
696,1,2.4,0,11,1,35,0.2,103,3,13,797,2022,14,4,0,1,0
1009,1,1,1,2,0,2,0.6,102,8,14,1043,1716,7,15,0,0,0
1526,0,1.1,1,2,1,38,0.3,116,5,6,1418,3317,7,8,1,1,1
987,0,2,1,1,0,20,0.8,192,7,3,565,1454,11,8,1,0,0
1414,1,2.2,1,0,1,49,0.5,101,4,1,887,2290,13,12,1,0,0
1732,0,0.8,0,2,0,61,0.3,172,5,3,656,3940,17,20,1,1,1
1587,1,0.5,0,0,0,50,0.9,148,8,15,874,461,17,4,0,1,0
1097,0,0.8,0,10,1,21,0.1,160,7,15,1352,2219,15,12,0,1,0
504,0,2.8,1,0,0,40,0.5,178,3,0,1195,470,6,16,0,0,0
1159,0,2.7,0,13,1,28,0.2,80,8,18,751,2495,10,9,1,1,0
1910,0,1.4,0,0,0,29,0.6,146,7,2,639,2944,8,2,1,1,0
865,0,1.2,1,8,0,59,0.1,159,3,9,1804,2361,16,19,0,1,0
1930,1,2,0,11,0,16,0.8,186,8,12,1920,1783,17,13,0,1,0
860,1,1.3,1,8,1,40,0.7,170,3,13,1581,2832,13,20,1,1,0
1268,1,2.9,0,9,1,42,0.9,182,6,17,912,931,11,20,1,0,0
999,1,1.8,1,0,1,27,0.1,167,4,1,745,1344,17,5,0,0,0
622,0,0.7,0,0,1,9,0.3,127,2,0,511,3916,13,5,0,1,0
1250,1,1.4,0,8,0,44,0.2,182,7,20,1011,1882,14,14,0,0,0
763,1,0.5,0,9,1,51,0.3,104,5,12,1278,2865,11,9,1,1,0
1100,1,1.6,0,12,0,15,0.1,112,8,14,1344,757,12,16,1,1,0
815,0,2,1,4,0,51,0.3,85,6,12,1291,3469,5,6,0,1,1
618,1,0.5,1,2,1,57,0.2,88,3,7,896,2399,18,17,1,1,0
553,1,2.2,1,0,1,18,0.7,136,2,1,1892,3300,12,20,0,0,1
673,1,2.2,1,2,0,3,0.4,84,2,9,1247,2719,19,9,1,1,0
563,0,2,1,3,0,47,0.3,115,7,12,684,3012,14,15,0,0,0
1590,0,1.5,1,12,1,14,0.5,187,4,15,1109,2836,6,4,0,0,1
1031,1,2.1,1,2,1,11,0.1,121,2,9,1247,2385,11,16,0,0,0
909,1,0.5,1,9,0,30,0.4,97,3,10,773,594,12,4,1,1,0
1880,0,0.5,0,0,1,7,0.6,104,4,1,1019,2968,9,3,1,0,1
1479,1,1.8,1,0,1,24,0.1,146,6,0,645,3762,12,5,0,0,1
1271,0,1.5,1,0,0,2,0.9,161,1,1,1788,892,15,20,1,0,0
709,0,1.9,0,11,1,13,0.1,81,8,15,1422,467,17,5,1,1,0
1744,0,2.8,0,0,1,62,0.7,158,1,0,1558,345,10,14,0,0,0
1314,1,2.2,0,0,1,40,0.8,116,7,1,1858,3033,9,17,1,1,1
1136,0,0.5,0,0,1,9,0.9,150,6,2,1767,2110,9,16,0,1,0
1039,1,2.7,0,11,0,56,0.3,125,8,13,618,3105,14,5,1,1,0
1300,1,0.5,0,5,0,62,0.1,156,6,7,1037,874,15,10,1,0,0
732,1,2.3,1,7,1,39,0.6,188,7,11,1554,3681,19,15,1,1,1
511,0,0.7,1,1,1,52,0.7,180,2,10,759,3865,8,7,0,1,0
1092,1,0.5,1,10,0,11,0.5,167,3,14,571,737,14,11,1,0,0
921,1,2.2,1,12,1,10,0.1,170,7,18,1469,3153,8,11,1,0,1
1030,1,0.5,0,4,1,37,0.7,147,1,8,551,2800,8,12,0,1,0
1130,0,1.8,1,0,0,27,0.9,101,1,8,1579,315,14,11,1,0,0
1299,0,2.8,1,2,0,60,0.8,187,8,6,1838,1412,13,20,1,1,0
1009,1,2.8,1,7,1,2,0.6,115,7,15,1841,2286,19,13,0,0,0
1735,0,1.8,1,16,0,34,0.1,140,2,17,876,2392,17,19,0,1,0
1129,1,2.8,1,0,0,49,0.5,185,2,2,1079,1857,8,5,1,1,0
708,0,1.9,0,0,0,26,0.3,116,7,1,620,1419,10,16,1,1,0
894,0,0.7,0,2,1,58,0.1,123,2,3,747,3305,12,2,0,0,0
530,0,2.4,0,1,0,32,0.3,88,6,20,1012,959,17,6,1,0,0
1481,1,2,1,0,0,35,0.5,105,3,0,522,2635,17,4,0,1,0
1068,0,2.7,1,0,1,45,0.6,194,5,1,1499,1754,17,9,0,1,0
1487,0,0.5,0,6,1,57,0.7,84,3,12,768,2563,18,14,0,0,0
1524,0,2.5,1,11,1,41,1,96,4,20,740,1936,7,9,1,1,0
1093,0,1.9,1,2,1,22,0.3,196,8,14,807,1869,8,4,1,1,0
1816,1,1.6,1,0,0,50,0.1,186,5,2,1089,3637,11,16,0,1,1
627,0,1.8,0,2,0,20,0.8,142,3,8,507,896,17,14,0,0,0
989,1,0.7,0,13,1,51,0.4,132,3,15,804,2349,10,20,0,1,0
1895,0,0.5,0,2,1,5,0.7,134,1,11,1335,774,15,6,1,0,0
805,1,1.7,1,0,1,58,0.9,168,3,10,1544,3397,7,2,0,0,0
713,1,1.6,0,7,1,2,0.4,181,8,9,1378,485,10,4,1,1,0
864,0,2.5,0,10,1,24,0.7,148,4,15,1378,3964,13,12,1,0,1
1177,0,0.9,0,1,0,11,1,181,4,7,1923,1887,8,11,1,1,0
582,0,0.5,0,8,0,32,0.7,107,3,11,1702,2977,6,20,1,1,0
1898,0,1.8,1,3,1,56,0.2,185,7,4,739,2114,10,19,1,1,0
1158,0,0.7,1,1,1,29,0.7,123,2,20,1796,1542,17,15,0,1,0
1451,1,0.5,0,5,1,57,0.6,181,8,12,1456,3038,15,18,0,1,1
1820,1,1.4,0,5,0,51,0.9,163,7,10,1884,2481,11,11,0,0,0
984,0,0.5,1,3,1,9,0.8,140,3,20,707,841,18,16,0,0,0
580,1,2.1,1,0,0,24,0.4,135,4,5,898,3565,12,8,0,1,0
1263,1,2,0,0,0,5,0.4,146,6,3,1609,1958,9,4,1,1,0
1237,0,0.5,0,2,0,27,0.1,87,8,5,603,2454,14,8,1,1,0
514,1,1.6,0,7,1,37,0.1,172,1,9,1723,3392,12,5,1,1,1
1515,0,2.6,0,0,1,56,0.9,184,3,1,1593,262,14,20,1,0,0
721,0,0.5,1,6,1,6,0.4,194,4,9,1988,530,8,8,0,1,0
603,1,2.5,1,3,0,35,0.7,126,3,16,1057,3703,13,9,0,1,1
1426,1,2.5,0,2,1,55,0.4,109,1,7,1032,2562,5,3,0,0,0
1820,1,1.7,1,0,1,64,0.6,161,1,3,1951,574,10,18,1,0,0
1215,0,1,0,4,0,16,0.1,130,4,8,1473,2632,7,15,0,1,0
697,0,2.7,1,5,1,20,0.4,173,2,6,1477,259,12,4,1,1,0
717,1,0.5,1,4,0,10,0.6,198,1,5,1106,688,10,15,1,0,0
1348,1,2,1,5,0,36,0.3,145,6,6,741,2554,19,12,1,0,0
1164,1,2.6,1,0,0,61,0.3,88,1,6,1656,3859,11,17,1,0,1
578,1,0.5,0,9,1,62,0.3,170,5,13,1134,2977,15,5,1,1,0
1971,1,0.5,1,0,0,40,0.3,186,7,19,922,571,8,17,1,0,0
1794,1,0.5,1,5,1,55,0.5,86,7,7,627,402,14,14,0,1,0
1558,1,2.5,0,2,1,32,0.1,114,5,3,1385,878,16,17,1,1,0
1597,1,0.9,0,4,1,4,0.5,85,1,19,1145,2130,8,15,1,0,0
1240,0,1.6,0,0,0,39,0.1,146,2,9,1756,3260,13,17,0,1,1
1994,1,0.8,1,2,1,7,0.6,88,8,4,711,454,11,6,1,0,0
1221,0,2.3,0,7,1,35,0.4,152,7,19,1899,2638,19,14,1,1,0
989,1,1.6,1,11,1,24,0.6,156,8,17,679,2819,16,5,0,1,0
1180,1,1.2,0,5,1,50,1,144,4,20,1252,1464,7,20,1,1,0
718,0,2.8,0,10,0,59,0.8,113,6,13,1387,1824,11,3,1,0,0
1670,1,1.6,1,0,0,47,0.8,139,8,15,1886,876,16,5,1,0,0
534,1,2.5,0,1,1,21,0.3,164,7,9,1477,2706,7,18,1,0,0
1566,1,0.5,1,0,0,20,0.5,126,2,0,1930,659,14,13,1,1,0
1935,0,0.5,0,0,1,29,0.6,124,5,9,860,455,9,6,0,1,0
504,1,2.8,1,2,0,54,0.4,163,2,10,1539,2378,17,2,0,0,0
913,0,1.7,1,1,1,41,0.3,103,1,14,1144,2278,15,18,1,0,0
1317,0,1.8,1,2,0,43,0.5,113,5,3,613,3436,16,5,1,1,1
917,1,0.5,0,1,1,31,0.5,88,6,2,909,3424,19,13,1,0,1
712,0,2.5,1,1,0,49,0.6,99,6,3,1743,401,5,10,0,1,0
1083,0,1,0,6,0,52,0.9,126,2,20,1469,681,19,19,1,1,0
1039,0,0.6,0,5,1,6,0.1,136,6,8,544,3212,15,7,0,1,0
1747,0,0.5,0,4,0,13,0.7,185,6,12,873,3105,7,10,0,0,1
1449,1,0.5,1,0,0,52,0.6,105,6,0,947,2036,5,10,1,0,0
1872,1,0.5,1,14,0,49,0.2,139,7,18,1389,3153,16,5,1,0,1
1796,0,1.6,1,5,0,7,0.1,101,4,6,798,1642,9,3,1,1,0
1097,0,1.4,0,0,0,60,0.8,181,1,17,519,509,15,12,0,0,0
1562,0,0.5,1,1,1,20,0.8,172,8,10,1676,3465,16,6,1,0,1
1433,1,2.3,0,8,1,27,0.9,153,7,12,1651,3900,18,2,0,1,1
740,0,1.8,0,1,0,12,0.2,123,1,11,1147,1105,7,19,1,1,0
676,0,2.2,0,1,1,39,0.2,84,1,5,1011,2064,13,6,0,0,0
503,1,1.8,1,1,1,13,0.7,131,1,4,1688,3117,19,9,0,1,1
1020,0,1.5,0,13,1,7,0.7,96,3,18,1613,1142,13,8,0,1,0
896,0,1,1,3,1,4,0.3,111,1,4,1469,1060,12,4,1,1,0
1824,1,0.8,0,4,1,19,0.9,143,2,5,1738,2381,14,5,0,0,0
1512,0,0.6,1,1,1,54,0.4,134,3,2,1838,3366,7,11,0,1,1
1053,0,2.9,0,7,0,42,0.9,126,6,17,1261,1339,17,14,0,1,0
1944,1,1.8,1,0,1,31,0.8,87,4,10,1362,2560,7,8,0,0,1
1174,0,0.7,1,1,1,25,0.8,91,2,8,1461,285,19,3,0,1,0
627,1,1.6,1,3,1,12,0.2,131,7,17,819,2476,17,10,0,0,0
1602,0,2.7,0,4,1,46,0.6,118,1,5,1062,1862,16,2,0,1,0
1733,1,1.5,1,4,1,6,0.9,170,1,15,997,3488,6,10,1,1,1
586,0,1.4,1,10,1,8,0.5,142,8,14,598,3178,9,10,0,1,0
1528,0,2.4,0,2,0,37,0.2,156,8,3,564,733,15,14,1,0,0
875,0,0.7,0,2,0,23,0.1,110,7,7,1316,756,14,6,0,0,0
1602,0,0.6,0,12,0,58,0.4,170,1,13,1746,3622,17,17,1,1,1
1426,0,1.6,0,4,1,12,0.7,174,5,16,1694,1277,14,5,0,0,0
1370,0,1.4,0,5,1,6,0.2,158,6,8,1783,3703,13,11,1,0,1
609,1,0.5,0,4,1,10,0.1,81,6,6,1524,1905,16,18,1,1,0
840,0,1.2,1,5,1,15,0.3,178,6,8,1728,2636,12,6,1,0,0
991,0,2,0,2,1,12,0.3,158,5,6,1678,2014,11,10,0,0,0
1724,1,1.8,0,0,1,9,0.8,100,2,1,828,3056,18,6,0,0,1
584,1,1.8,0,0,1,19,0.3,168,3,0,1622,465,12,4,1,0,0
860,1,1.3,1,1,1,49,0.7,141,6,13,979,3869,16,20,1,1,1
1541,1,2.8,1,10,1,28,0.2,165,5,15,1052,1108,12,7,0,1,0
615,1,0.5,1,7,0,58,0.5,130,5,8,1958,1906,14,5,0,0,0
912,1,2.8,1,6,1,46,0.4,84,4,11,1310,851,8,4,1,1,0
1278,1,1.2,0,10,1,60,0.6,172,7,14,1504,3142,11,19,0,1,1
1365,0,0.6,0,0,1,31,0.3,125,4,0,970,1300,14,13,0,1,0
1702,0,1,0,7,0,36,0.1,177,5,9,1931,1430,8,10,0,0,0
589,1,0.5,0,1,1,59,0.7,146,8,4,1858,362,16,6,1,1,0
1347,0,1.5,1,10,0,56,0.3,95,1,19,1528,2456,13,13,1,1,0
1644,0,2.8,0,0,1,44,1,137,8,0,791,2360,7,19,0,0,0
956,0,1.9,1,1,0,42,0.1,133,7,11,1614,3700,10,7,1,0,1
1089,0,1.4,1,10,0,2,0.1,153,7,20,1409,2620,7,13,0,0,0
871,0,0.6,0,2,0,52,0.1,178,3,3,1437,437,14,17,0,0,0
